Review,Freshness
" Oscar Grant had friends, he had a sister and a mother and a grandmother, a girlfriend, a child. In concise measures, Fruitvale Station shows us these connections, these bonds.",1
" The rodent worlds are painted with flair and invention, but the characters - with the noble exception of Watson's princess - are as dull as dishwater.",0
" While certainly not a new classic, The Man Who Invented Christmas is an enjoyable experience that succeeds in rousing the Christmas spirit.",1
" Director Andrew Haigh keeps to a realistic, minimalist approach as do his two stars - each of them mainstays of classic British cinema, and together a formidable duo.",1
" A listless, oddly constructed tale that does a poor job of capturing Simone's star quality or indomitable racial pride ...",0
" The surprises are interesting, but not enough to save the film from itself.",0
" For the record, Rachman's punk-rockology has its cracks. While he worships at the altar of Henry Rollins and Black Flag, he excludes such key West Coast bands as X and the Dead Kennedys.",0
 A kind of nifty little sci-fi noir that's only satisfying if you don't pay attention to the fact that it doesn't really do anything besides look cool.,0
 Rampage is what happens when a superstar actor has the clout to take a pet project and release it onto the screen.,0
" Loveless's most crucial images are either captured from the ground up, trees spinning against the sky, or left in rooms and cars recently abandoned, attentive to the sudden quiet and pushing through windows for a closer look.",1
 Radu Jude's most accomplished and original feature yet.,1
" If you have no idea who these bland Disney charmers are or why they appear to be so popular, then this perfunctory concert film is unlikely to leave you any the wiser.",0
 The shallow frat-on-frat rivalry and the poor-boy-loves-rich-girl subplot don't mean a thing. But the stepping does got that swing.,0
" The cinematography is wonderful, but the plot is too vague. There could be a message here, but it's buried too deep to dig out.",0
" It makes for a film that doesn't take chances, but at least Mastretta knows how to pick a likable cast. That's particularly true with Souza who should be cast in more romances.",1
" Unintentionally, laughably bad.",0
" An emotionally devastating, well-shop and captivating coming-of-age drama boasting a brave and raw performance by the radiant Katie Jarvis.",1
" Now You See Me 2 is a vapid, heartless film that wastes the time of its cast and audience alike.",0
" It's fascinating, if overlong. ""Ex Libris"" is the kind of film that makes you realize what wonders we too often take for granted, and how much work and passion go into such wonders.",1
" The raunchy comedy is the equivalent of drinking a poolside margarita while the kids are at camp. It's a load of empty calories -- but, boy, does it go down easy. ",1
 The reference to Dante might be obvious even if the USA is no paradise for the undocumented workers crossing the border.,1
" It just has to be experienced on the biggest screen possible. Blade Runner 2049 is a narcotic spectacle of eerie and pitiless vastness, by turns satirical, tragic and romantic.",1
 A good example of a short film used as a direct way to a film debut. [Full review in Spanish],1
" One of the all-time great ghost movies, and certainly the funniest.",1
 Kung Fu Panda 2 is far and away the best film DreamWorks Animation has released to date.,1
 A breath-taking breakthrough into the suspense-mystery genre ... as marvelous as it is unique.,1
 Endless Poetry isn't exactly a painless introduction to the world of Alejandro Jodorowsky. But let's be honest: what is?,1
" The third in the great trilogy of year-end ""Charlie Brown"" half-hour holiday specials, this one is just as inspired, with its makeshift dinner of toast, popcorn, pretzels and jelly beans.",1
" ""Our House"" distinguishes itself with its purposeful pacing ... its use of sound and crosscutting, and its wit with household objects, from a turntable to a mechanical calendar.",1
 Controversial documentary best for older teens.,1
" The film is based on actual events in the life of British writer-personality Alan Bennett that he turned into a book in 1989, a play in 1999, and now a film directed by Nicholas Hytner. You might call this beating a dead horse. The English call it thrift.",1
 Script and direction play safe throughout.,0
" Colorful, but structurally unsound. Not worth the visit.",0
" After seeing a very familiar routine performed, I can only assume that even Hart hasn't figured out how to move forward since he's still relying on tactics from his past.",0
" How can you stick Gerard Butler, Jessica Biel, Uma Thurman, Catherine Zeta-Jones, Dennis Quaid and Judy Greer in a comedy and come up so empty?",0
" When Zeitlin zeroes in on the father and daughter, Beasts of the Southern Wild sucks us in and makes us care.",1
 After an hour it can feel like a chore. Yet the images are staggering - not least as the camera moves in and out of the ocean.,1
" In a single sentence, Allen's character invokes Camus and Henny Youngman. If an unfunny joke is told in the forest and nobody hears it, it's still an unfunny joke.",0
" Beyond the grasp of most directors, this is tour de force stuff -- definitely meriting the price of admission and almost worth the three-year wait.",1
" Listen, no one is going to walk into Hunter Killer expecting Tarkovsky.",0
" The Ratchet & Clank video game series goes for easy brand extension on the big screen, repurposing old parts and plots in a space adventure that shows few signs of creative life.",0
 Only those with a heart of tin could resist.,1
" Craig makes an amiable anti-hero with vague echoes of Steve McQueen. He's a guy we root for, even though we know he won't be able to cut that layer cake without spilling crumbs.",1
