Review,Freshness
" It's so full of life and motion, it's fit to burst.",1
 It's Eggers minus Eggers - a whimsical tale that aspires to make its whimsy count for something deep.,0
" A blandly predictable sports movie given some kind of disreputable interest by inserting itself into the mythology of an iconic, if not particularly high-quality franchise.",0
" Although many shots are out of focus (face it, movie cameras were still evolving in 1927), some scenes look like they could have been shot last week, which makes Lang's achievement all the more awe-inspiring.",1
" Like Woody Allen, Clint Eastwood has reached the point where his movies are better when he's not in them.",0
 The leaden screenplay can be fingered for many of the film's faults. But what happened to the off-kilter film-maker last seen at work in To Die For?,0
" The Bourne Legacy is the strangest sequel to come out of the Hollywood studio system in a long, long time. It's a product of shallow studio greed and staggering creative ineptitude.",0
 Director Ridley Scott delivers a passable spy movie that has nothing to say about this region; he may as well have been directing from a monitor in his hotel suite.,0
 The haunting sounds emanating from Kevin Hart taint this watered-down and glossy reinterpretation of a 1974 David Mamet play.,0
" Mamma Mia! is not going to make you think, nor does it want to. But it will make you sing, as long as Brosnan keeps his mouth shut.",1
" If Noise takes a certain New York path and tries to gently negotiate rather than smash things, Robbins and Hurt at least manage to keep it real.",1
" While the film's purview may suggest a PBS documentary, the density of Morrison's detail and the twists in his long-game storytelling make for a constant titillating simmer of discovery, a secret history round every corner.",1
" It's garish and crazy (and in French), so it's probably not for everyone. But I can't imagine anyone getting bored.",1
" The Perfect Holiday, as many a holiday movie before it, meticulously goes through the motions, but never quite finds the magic of the season.",0
" I think the thing I like most about this film is that it will spark many, many interesting conversations. So many people will have so many takes on the film and I am really looking forward to joining the debates. ",1
 Five Dances should well impress dance aficionados even if its skimpy narrative proves less than inspired.,1
" Bipolar in its mood swings between coarse, graphic sex comedy and sweet aw-shucks love story...",0
 The tremulous collision of Xtina and the face that launched a thousand drag shows... what happens when an irresistible sex object like Aguilera meets Cher's immovable upper lip. It isn't always pretty but on occasion it's guiltily pleasurable.,0
" Jack's problem is that he's a commoner, but the movie's problem is that its script is commoner still, an enchantment-free pretext for animated action, straight-ahead storytelling and ersatz romance.",0
 The misguided rag tag ramblings of Ghost Rider will simply wipe away from one's memory bank faster than a chintzy ink-stained tattoo on a sweaty forearm.,0
" In this laugh-free turkey, one couple's humdrum suburban life gets a turbocharge when an exciting new couple moves into their cul-de-sac.",0
" Its cast is appealing, its script is often clever and imaginative, and it leaves us in much the same place as the Kramer classic: hopeful that race will someday cease to be a major issue in American life.",1
 It's a fascinating portrait of the rise and fall of a community and a movement.,1
 This is an amiable film that will provoke some chuckles.,1
 Sews us tightly into a story that not only challenges the brain but engages the heart.,1
 It's still worth the price of admission to see Curtis reprising a beloved role.,1
" Once again, Spurlock has one point to make-a point that's crushingly obvious and not particularly brave, shocking or controversial-and spends the entire movie making it over and over again.",0
" Brings every underdog theme out of the stable, making a movie with familiar themes seem as handsome as a thoroughbred, albeit one that has trouble in the homestretch.",1
" Once Sandler slumps into frame, the illusion is popped, keeping ""Pixels"" frustratingly uneven, but periodically sensational.",0
" There is no attempt to set Sands up as a great martyr, no Jesus pose or sentimental music to manipulate emotions. Hunger is interested in none of this. Instead, [McQueen] lets the bodies that sacrificed themselves tell the story they created.",1
 Roach is wise to highlight Trumbo's wit and bemused lovability while taking the lashes of persecution.,1
" part romantic comedy, part melodrama, and all Joan Allen.",1
" [A] gripping, somber German-language drama based on actual events ...",1
" [VIDEO ESSAY] The ""Star Trek"" franchise has its weaknesses, but it's still the best thing going in the sci-fi genre.",1
" Willer's essay film is obviously a cathartic experience, her documenting a family history that transcends the personal towards the universal.",1
" True-tale mountaineering nightmare combines documentary remembrance and dramatic retelling for a terrifying, transcendent experience.",1
" The silver screen has rarely felt so lacking in allure, which is either the complete opposite of the point that Spielberg is trying to make or the absolute epitome of it.",0
 The Farrelly brothers can only wring so many laughs out of excrement in Hall Pass,0
