Review,Freshness
" I've got some real affection for House of Wax and perhaps that, more than anything, is why I wish it were just a tiny bit better.",0
" What Friedberg and Seltzer need to know is that in order to create a successful spoof, you have to understand the genre's more mature older brother, satire. And they don't.",0
" The actors make Smart People homey and comfy enough, but the film doesn't build them a proper home.",0
" For plain old movie geeks, however, Score: A Film Music Documentary is nothing short of an absolute delight.",1
" Most of the time, director Andy Muschietti telegraphs his passes, settling for content that looks scary more than it is scary.",0
 Rogue One: A Star Wars Story is the best Star Wars movie since 1980's The Empire Strikes Back.,1
 A deeply frustrating head-scratcher.,0
" A paint-by-numbers affair that is not only tired, but looks as if it was written by a computer program.",0
" Takes an idea that also happens to be a MESSAGE, in a genre that has been sucked dry, and still make something watchable. It's not the most brilliant vampire movie ever made, but it's the best one of 2010.",1
 Achbar and Abbott would have had a first-rate film had they stuck with their conceit -- corporations as inmates running the asylum -- but they dilute their case in an attempt to make it irrefutable.,0
" Well paced, but rarely charged.",0
" The disjointed stories feel like pages from Allen's sketchbook, riffs from underdeveloped story ideas thrown together haphazardly.",0
" Moretti here mostly meanders agreeably but toothlessly, parting the veils of ecclesiastical pomp and bureaucracy and finding nothing more subversive than a rejected thespian suffering from an extreme case of stage fright.",0
" Clearly, Baron Cohen is a smart, gifted and versatile actor; it's time for him to stretch his abilities and dictate to himself a new kind of challenge.",0
 It glorifies the most conspicuous of consumption... But then it delivers a message about the importance of remaining untainted by wealth. Not the most palatable turnaround.,0
" While often both funny and perceptive, it's less than memorable, and a weak ending reduces it to more of a time-filler than a movie that's truly worthwhile.",0
" Landscape trumps character in The Way Back, just as the Siberian and Mongolian wilderness overwhelms the seven gulag escapees at the heart of Peter Weir's 1940-set film. ",0
" Marking a refreshing break from the usually depressing rise-and-fall trajectories of so many music-themed documentaries, Israeli director Ido Haar's Thru You Princess is a pure positivity. ",1
" If everybody is identically manufactured and therefore dead inside, do we really need a joyless film to confirm that fact for us? ",0
" Wiseman's methodology favors the vocal, so we hear more from the choreographers and the directors than we do from the actual performers, and that somewhat throws off the balance of what we learn about the goings-on here.",1
" Mulcahy may be aiming for a boisterous good time like the Flynn-starring classic Captain Blood, but the flat, template-like raucousness of the Pirates of the Caribbean series oft proves more fitting.",0
" As it goes, the conclusion to Unless is too cut-and-dry to offer any lasting commentary regarding homeless issues.",1
" Appealing not to the lowest common denominator but the shortest, i.e., the toddler set, barred due to the R rating. Or, as one young lad said to his friend in the sandbox: ""Waaaaaah!""",0
 It's not just what he does. It's who he is. And he approaches it with such unbridled passion and joy that you can't help but sharing in it; absolutely no knowledge or love of fashion is required.,1
" By film's conclusion, Drillbit is a mock hero at best, and the few bits of comedy have been overshadowed by viciousness.",0
" The filmmakers never let us forget how hip they are to humanity's dark side, and their hyperawareness is more wearying than it is illuminating.",0
" Over-simplified with a lot of emotional hand-holding, but just charismatic enough to work.",1
" ...Beastly benefits substantially from an uplifting, thoroughly satisfying conclusion that's arrived at without the assistance of a fake break-up...",1
 Joe Dante & Warner Brothers destroy more of our childhood memories.,0
 Man on a Ledge plunges into mediocrity,0
" Not since The Blair Witch Project have I wanted to throw up during a film, literally, and not in a good way. This movie is simply unwatchable.",0
" Great visual effects and musical score, but it falls flat with dullness while being too low on wit and humor. Sometimes the third time's the charm, but that's not the case with Cars 3 .",0
" A charming indie that combines dreamy aspiration with mucky, hilarious reality.",1
" Sorrentino delivers a gloriously magical movie, a road film crossed with a fiftysomething coming-of-age piece, with side trips to the land of the eccentric.",1
" Soderbergh keeps the incessantly yellow-tinted film lithe and jaunty, moving us quickly amid various subplots while also racheting up the tensions.",1
 A warm bath in comfortable platitudes.,1
 A moving tribute to a peerless talent.,1
" ""Annabelle: Creation"" carries no forward momentum. There's no ticking clock. No kidnapped victim to save. No mystery to solve. The characters snoop around and then wait for something bad to happen. Then they do it again.",0
" At a time when financial regulations have been gutted, stock market indexes reel, and trade wars threaten, Jed Rothstein's slick and revealing documentary ""The China Hustle"" should only add to the anxiety and gloom.",1
" Stick with the premise. The idea behind All About Steve has some potential, but then it slides off into hokey-ville.",0
